path,bytes,sha256,git_state,extension,error
backend/app/routers/business.py,38039,51aa9d97fbdc1c0c51a651a43529a46a32afd72548868fc36283c95f47e076a1,TRACKED,.py,
backend/app/routers/cloud_operations.py,517,c5f13482351b8c79186405413f0d45e68c73c50715e7ee02644a866ebacf50d1,TRACKED,.py,
backend/app/routers/commercial.py,17290,c90ce005c94d988408287aeb99fb099162dcd07d2edcd52257b688b0c17ef6eb,TRACKED,.py,
backend/app/routers/companies.py,7308,09dcdb29065f48c62cc065d05a99007b5043ae898b94d71f816a39c57188627d,TRACKED,.py,
backend/app/routers/consultancy.py,4590,a22f79727b1549516f89f1a96a161dc708559cb1954feb1c4d2ef1f5a827db1e,TRACKED,.py,
backend/app/routers/core_livestock_validation.py,738,48cf0eeffa8b00fc30aedebbc15198b0d7714ebb662143d41610afd438e387a7,TRACKED,.py,
backend/app/routers/corporate_intelligence.py,4131,578f0e9098014a16f5c2f9b9645a2af95b98fe0533208068c37e87495252353a,TRACKED,.py,
backend/app/routers/data_platform.py,10575,debfa36f95ab8ce4f7023f1d66b5f0364f7599c344eacadf9fa366818195d89e,TRACKED,.py,
backend/app/routers/ecosystem.py,3924,ad5e48115956a246541d13cedb9d37f3ed8bce73216a046ebb7fb1b1f8519df9,TRACKED,.py,
backend/app/routers/enterprise_analytics.py,532,af0eae4e415249ff976cbd16c8b53fb36d80063b427b50495f981c4152b1e8f9,TRACKED,.py,
backend/app/routers/enterprise_operations.py,7682,4240bbe5bae1d002caccc1cbf0f3a0eef6acb9e5f7b783daa235f8b86307bf47,TRACKED,.py,
backend/app/routers/enterprise_product.py,11105,38eb9ed45bdb1eaaceba452003c4143ea03b989858be554ba7bd070934281b54,TRACKED,.py,
backend/app/routers/enterprise_release.py,536,3ef8350a1486b7331ab9a8326694002bc0c703f0cc470701a6141b1058e1bf3b,TRACKED,.py,
backend/app/routers/farm_operations.py,5555,5d7629380b22798ca9533525542c63d28f2490eb3f63ebe2b60a4de8ebfd78c5,TRACKED,.py,
backend/app/routers/farms.py,6165,c32e706f5ef4943bbb99715a2d6ef7cfa1c87ef864c4292e7a098130b93ee9a2,TRACKED,.py,
backend/app/routers/finance_enterprise.py,3566,babb290eb146a7db1256b20811dc50afd5cb0be9cb4fb3d9cf820847c5dcfafb,TRACKED,.py,
backend/app/routers/global_platform.py,4161,ae0de9e48f52637343fce1fc7ede0dcd70c4c08844598d9badfa53f45b119426,TRACKED,.py,
backend/app/routers/governance.py,12026,bdf5fbe685764de2302baf49e32fabee6a45856073c653cf6ea5eb27fd760bbb,TRACKED,.py,
backend/app/routers/health.py,2466,ea20822fde80c9e18eafd44363dba3054bf48fedac6189185e30c98060917fe8,TRACKED,.py,
backend/app/routers/health_intelligence.py,4180,34088e74d4f24e8d597016158d7d88795cc1b0587c64056e6c85bd3dfa0e3431,TRACKED,.py,
backend/app/routers/innovation_platform.py,13638,b10ce5997fd62dcee442ed7a4eeeebd08d3fa9e5477ed68374730fff388e9932,TRACKED,.py,
backend/app/routers/integrations.py,14172,55967ad87c637f0dcc227e4cafddda190e2f60ed819b68bc0f8ed961d032ba75,TRACKED,.py,
backend/app/routers/inventory_enterprise.py,3158,31090319f3c695d9530a9394397f0e37b4745d93621428680f7c451e4ac1e80b,TRACKED,.py,
backend/app/routers/iot.py,13163,154dcff08563a5c49060958a6ed4b2abf30cfa16ce0a5b982cb21d4b599fc564,TRACKED,.py,
backend/app/routers/iot_platform.py,502,65ec48946a7949409b5c09ef6fde5a77526c81d071ca95b1ccc8485dcaf7eaa5,TRACKED,.py,
backend/app/routers/livestock.py,163034,a08db647f415cf765f1d2aa995c45596e1b49f53d7d1b5d3fe13f755cada93a7,TRACKED,.py,
backend/app/routers/machine_learning_registry.py,540,bd5dedc34eb29442aaf5ce513705b17ebd358229d213a87a04ee31fdcdc59eef,TRACKED,.py,
backend/app/routers/members.py,11891,02caadf7ae821b99c284a6c45afb3e7ac79b228d0e721f1b728564c4d18b1695,TRACKED,.py,
backend/app/routers/ml.py,14592,0bfb0b20dbf532c6b14090d31e99796a4e6e4869eeb0efb32f96f5d6dfd4381c,TRACKED,.py,
backend/app/routers/nutrition_intelligence.py,4045,161157befd4414603f123a17ef5b973a0903cb41e5895fc1a0ff6e527192c62a,TRACKED,.py,
backend/app/routers/offline_sync.py,12694,7e86dc506e5e03d0a268b4c61f29f289a6912b0ce7d47f13d408166efcce3a41,TRACKED,.py,
backend/app/routers/operations.py,18937,96fe570d21ea9e60e6837c081c5c774a1356b0589ff7e190b01edfddb5d96f93,TRACKED,.py,
backend/app/routers/platform.py,18131,bdcd22429ff4fbf4c583a4f0b6f68b2f8ddf4bc2885f0ebf871e1e575df62f2a,TRACKED,.py,
backend/app/routers/precision_hub.py,9011,1d5dbe60bbd1485ce0aa6138370d8a57f5efc8192015ce54fc1269c074ecd105,TRACKED,.py,
backend/app/routers/precision_livestock.py,3660,55fc0e3a904a0193a257cdaf408f204d6e67e17aa70f5c60fbffc9bdc3b7adf8,TRACKED,.py,
backend/app/routers/public_api.py,501,a2496be1854dc701137d6754142377cf652857638b0b588358fc478b599abdca,TRACKED,.py,
backend/app/routers/quality.py,1842,3c29ad2a1a165dff8ad0066e24975a9cb1bd8c4eda812ae9d60b491aec54aa2c,TRACKED,.py,
backend/app/routers/realtime.py,8971,0c62b0fb0e4b9f11a5c6e273309d44a720f0be84747329a49fd0b9f5cb71fce7,TRACKED,.py,
backend/app/routers/release_engineering.py,16302,2d1f991cb1a80274262ce5cb68c6a033034f154917740640ff499c995ea4c766,TRACKED,.py,
backend/app/routers/release_growth.py,6994,e79648096d85f89e02fa207d199e8c1c8a57169c03aa01850563b90c32db4f00,TRACKED,.py,
backend/app/routers/reproduction_advanced.py,4379,409ce56bc7c88fc8136dd58cd104bc127cee483eeffaaec6455e7d14f1776d0a,TRACKED,.py,
backend/app/routers/saas_growth.py,15922,004668701cd2c990e822602ec60358085dbf28cf33d1f9ce808ccfaf4be6473f,TRACKED,.py,
backend/app/routers/security_camera.py,10737,249286f865e464a2c9aecd79075c2ab30eaa531bcb8712492c239679c7ff4eaa,TRACKED,.py,
backend/app/routers/security_compliance.py,7362,556e63cb0861c9dbdf2f69d5edfa9a27d4f9349c980cee6a4fb1dde94dd4a9bf,TRACKED,.py,
backend/app/routers/security_enterprise.py,12799,3e67fd72a538672cfb774f7a0678b5ceaa58baa656bf72af0b19f793a9161573,TRACKED,.py,
backend/app/routers/sync.py,6119,3d6a3178cb635ab363c6ca2b062a6648b65d2ce7e17338aebb162b11a16551c1,TRACKED,.py,
backend/app/routers/system.py,1223,743962037fa258308447b79599c06a33ec5b6b47919e9eb801293478272e3535,TRACKED,.py,
backend/app/routers/web_platform.py,507,4d413c61a6bb20be3da429f597f234d58a7883ca11c5517c6c30991a60079ae4,TRACKED,.py,
backend/app/saas_growth_models.py,8794,caca91bdbb33a6deb6f538fdc18ba79b4926e8032794aabb0277aaf201151ce5,TRACKED,.py,
backend/app/schemas/__init__.py,374,ad6d857493faa8b318d56bc5d1e2e6c3404557017e6a3ae2eb94680e152f231a,TRACKED,.py,
backend/app/schemas/legacy.py,61963,69ddf9569db528c1c335a1597b6f318094b5b6118a5735a2a43bdfffed3d916b,TRACKED,.py,
backend/app/security.py,6564,0f7c05600023f7a8399cc2b1148ba952474aaa557fbdf82d86368e0fe809da4c,TRACKED,.py,
backend/app/security_compliance_models.py,8261,8bf673f5500e3f706e57848e1979e6880a1e3229b5a31c3057f599cf1186875f,TRACKED,.py,
backend/app/services/__init__.py,1,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,TRACKED,.py,
backend/app/services/ai_operational_service.py,4519,9488fd0f6cf923e04623c66b56da86e5cfd501cee156292ed2cd8b115ffce3b8,TRACKED,.py,
backend/app/services/analytics_bi.py,11482,3766861129786eddba52fe9e3efa471d4d1b2b00c2b2f06d8c006a2d444e6792,TRACKED,.py,
backend/app/services/animal_media_storage.py,8004,760e5e8af4a4daa5023d5867dc3b82d72ddf5258fef74657cbf7df43967ae759,TRACKED,.py,
backend/app/services/atlas_ai_2.py,22665,77e9d6eabc34de4a25d0456c11e75e2b9825c1839bed7ca3427718e04f642ac7,TRACKED,.py,
backend/app/services/atlas_ai_enterprise_service.py,3242,c8e7f02eeef1480a1ec5f4f3efcf40af9c13b749d262be88efc38d6b2ed4e16b,TRACKED,.py,
backend/app/services/audit.py,971,abbd5a27586a079bb67f9daa6b039454eb451fc0e27bf333f7aa3e9f58f54794,TRACKED,.py,
backend/app/services/automation_engine.py,3946,546921cffa96203194ba5acab150f5b28dd03e7506df0791cc741c80b681c6e4,TRACKED,.py,
backend/app/services/backup.py,10134,5d833bfcf384318b7d0391499d4df0631878ed482d9dff418451ae1e357a84ce,TRACKED,.py,
backend/app/services/bulletin_scheduler.py,1050,5d194b752946c944b79512b0330789e1f260de33af8c55f109042df459771c73,TRACKED,.py,
backend/app/services/commercial_service.py,3717,8c1941bb14b1f034f5c2c760ceca6cc6e119875834a668ef20d706930c37739c,TRACKED,.py,
backend/app/services/concurrency.py,709,9d0e6e3383b46e0bb02cad89b7ba8b1c1ff2197c87bd98878e5bd93fd4976e0b,TRACKED,.py,
backend/app/services/core_livestock_validation.py,10995,852ab01b8c79f42da8f431eee915e6c7a9b2b134d8388670e6c60b86aa52b9a4,TRACKED,.py,
backend/app/services/data_platform_service.py,1692,ccb22276f0365ea764514292031afef641b751b9ebc86f3519c5bd20ead08953,TRACKED,.py,
backend/app/services/governance_resilience_service.py,7017,b54b0b1eac9e65a710d2d7b3f01a9f6081872ee54b9f2891669815617528d6f6,TRACKED,.py,
backend/app/services/integration_platform_service.py,4790,d5c6b53e33f9882eecc3cf35a3438c6d16f029e8466f3a65ce48361eb1029287,TRACKED,.py,
backend/app/services/iot_service.py,2874,33a0986ad3629afef4130c78638cef1bee4a85bdb5ffe640234400c9585d1aed,TRACKED,.py,
backend/app/services/mailer.py,1166,57889f26bb0277955e65cc60ce133c494e3607f383b5b0bdd5fcfefeb7f94d64,TRACKED,.py,
backend/app/services/ml_platform.py,5699,f73951c63d36eafde6abe6d152afb0b884cf5357fdb48cfac76cede94d6c8743,TRACKED,.py,
backend/app/services/monthly_bulletins.py,27679,ad96291b948aa2f1e0a5a31354aadf08d17740cbce373b5c8c9977bcb12d4d9c,TRACKED,.py,
backend/app/services/observability.py,2502,96e4393407c735c22a2ccb1c81254e797d642519130e61c788e25f2e16172e87,TRACKED,.py,
backend/app/services/operational_intelligence.py,6451,9a646aa7a6a6c379f84ca4caea819e1fd77511cc605b3f89652ce983dbb57fc2,TRACKED,.py,
backend/app/services/precision_hub_service.py,4396,b611f077f2d1e6daf0f437bd1ed9f17660487a55eb1991b69a8f9831022dd214,TRACKED,.py,
backend/app/services/realtime_hub.py,1884,eb186bb98845fce4797fd80915954ceaeb982e912551c08d2467c16ef2a9f1c9,TRACKED,.py,
backend/app/services/release_engineering_service.py,4319,0ad99f10c24de3fdfdf03f5f67cea14a0fa17a643fce8cae1d02bc0710aad597,TRACKED,.py,
backend/app/services/security_camera_alerts.py,11502,5d616e421dac50b2193d82c1cdd7814b99b0110a7b1bccd0b82f6ffb294a13ad,TRACKED,.py,
backend/app/services/security_events.py,697,73383826c60b03f08e9262a3ef2d19d9ff12c23af7e46c4413c748268cee928a,TRACKED,.py,
backend/app/services/security_middleware.py,5215,646ab4fbc378bfcef0a0df540a71f6e4ae25eb7d25df4b0388993de3913b1d21,TRACKED,.py,
backend/app/services/security_privacy_service.py,3315,ef365cde0f5397413e498837a105b42d459c9205dae555f833e0168639a81e5a,TRACKED,.py,
backend/app/services/whatsapp_provider.py,11879,e18abbe5092332a4fa927bfdff7e184cfeee56c62e126f5d5693c0679c2c51e9,TRACKED,.py,
backend/app/services/whatsapp_webhook.py,4387,db2b72c41a240e09e80c71e5ff9ad15d661625e7d752bb4173b65918969214ee,TRACKED,.py,
backend/app/text_normalization.py,2091,6e02586ff36ede0abdd47d5403039fc00578b0f9a4e6ef35bf3a0578e06ca4a5,TRACKED,.py,
backend/app/workers/__init__.py,47,354bcda1c795c9f9598aadaf3ef74b80ef485bddb5e09e7cbff64d4955c4106b,TRACKED,.py,
backend/atlas_final_test.db,6406144,6de9a070424740d25b854bd5f70584cdbdb608d530a679c430dde9aa7ebf01ae,TRACKED,.db,
backend/atlas_local.db,6406144,88bcd29ee95b461d579ebcf7d41543e09c2a06d28bcdb28027fa2db0eeb59685,TRACKED,.db,
backend/atlas_saas_growth.db,3305472,484d5047cb5dcf39254185d42d83820fd1e6f25205487bc3ee53062afad06f08,TRACKED,.db,
backend/atlas_test.db,6762496,6cdce47672f11c48035620f89e0a2654f0f2c6b84c98d95661d7ea3f4f5d9df1,TRACKED,.db,
backend/docs/ARCHITECTURE.md,804,c42efb3f33eb08785099842fd0d0c865b7446c029b2a9361b890dc173d0f0dae,TRACKED,.md,
backend/docs/BACKEND_AUDIT.json,9599,4d5b066e3190d4e78d0700fe9cb819fd05ada10ea0e21291a78780dbc23e000a,TRACKED,.json,
backend/docs/FASE_41_PACOTES_301_A_310.md,608,bb67b251c48f75e72ac0290a1908ed990541b85d5360575ed0968a150d091a3e,TRACKED,.md,
backend/docs/FASE_42_PACOTES_311_A_320.md,993,2b25be88d03ab34cf9ed932c6b3fd42e22ee9007035b60cf28f72222edd5c333,TRACKED,.md,
backend/docs/FASE_42_STATUS.json,960,350c43bbb878739b4412ad1dbd99326c5ca1e8b1eea58365f0caac3eaadfd515,TRACKED,.json,
backend/docs/FASE_43_PACOTES_321_A_330.md,611,3a3b5b5e4089727d711328a01ffa8b716568fb359a81e5b6334a88bdea0a078b,TRACKED,.md,
backend/docs/FASE_43_STATUS.json,973,8588d341fffee14a001d4cd974a26d1350a11daa9e10c7015480bbcaf3d8d9d4,TRACKED,.json,
backend/docs/PACOTE_301_AUDITORIA_BACKEND.md,687,14a852e569b88beae254dbd95b3153a1342718c10c87845255c7f425fb250e97,TRACKED,.md,
backend/docs/PACOTE_302_ARQUITETURA_SERVIDOR.md,179,7fe749b9cc77fc20e3c359f4d50af50c57fe1e6eab18ba256b8efbce7dfb0112,TRACKED,.md,
backend/docs/PACOTE_309_DOCUMENTACAO_API.md,147,4046a511b469aa6ea13c56f5b37cca4f57b7bd5b5d0ae1273130cc7decf50a57,TRACKED,.md,
backend/docs/PACOTE_311_CADASTRO_REAL.md,95,5bad1d394f4195f447ed968ac4e75ca198a979f99a9a543fa0c4c493e3df02b9,TRACKED,.md,
backend/docs/PACOTE_312_HASH_SENHAS.md,73,7d0c117e3105c1814a1dd1ddda35174b1952e6fc1e4915e71385a3ceaff1287c,TRACKED,.md,
backend/docs/PACOTE_313_CONFIRMACAO_EMAIL.md,83,e7679ae2490b5f0debccc1c05dc4421399ad1e7687145a3efa9bba54f58d32b5,TRACKED,.md,
backend/docs/PACOTE_314_LOGIN_REAL.md,78,4a9fb2f2c03fecba10ad931eef6b323f74c4ad324ee7a7b9be986b20273c5576,TRACKED,.md,
backend/docs/PACOTE_315_SESSOES.md,82,2019be71fb4ae8e6998541521a19c1603837e8dcdd8cfe57b2dc408b17672971,TRACKED,.md,
backend/docs/PACOTE_316_RECUPERACAO_SENHA.md,86,a24a9f4635e3a2b7c9186894fa140d9e342ce8771d42d220f9b2cc28dbc04fc5,TRACKED,.md,
backend/docs/PACOTE_317_MFA.md,71,4752c8d829b55c224a845cd3439a6811a51b317bc28852ceefd62cbd4c5956b1,TRACKED,.md,
backend/docs/PACOTE_318_RBAC.md,97,628608ba982d7db9c0a2a060df553636b14acb5efa6b455b45b45e68c1e11f3c,TRACKED,.md,
backend/docs/PACOTE_319_PROTECAO_ROTAS.md,112,1a68a68e6147827156243de71be7999fb885a23b363ff4fb226ac63f4acc2aa1,TRACKED,.md,
backend/docs/PACOTE_320_AUDITORIA_SEGURANCA.md,80,40c47c075aa4e3e6a9f8bd690654c74334501ae8b96e4ad92d0baf3d8a91cff8,TRACKED,.md,
backend/docs/TEST_RESULT_PHASE_41.json,548,560f29f77b364a33af9a6c865466681a392624d33d35866e9db53b36034b8b58,TRACKED,.json,
backend/docs/TEST_RESULT_PHASE_42.json,190,e698de9957dd1c45bdfce71d7445761805b86e518c18949b9246113d275484b0,TRACKED,.json,
backend/docs/TEST_RESULT_PHASE_43.json,206,79b1b49552d229752d5aa782d413e5585e44acaec0d1142b27b5fa886089db92,TRACKED,.json,
backend/docs/ai/SPRINTS_61_A_70.md,623,99c7c92043ca4821edf2b5c05ce49e6cca3cec1cfb1367131816cf3b583d188f,TRACKED,.md,
backend/docs/archive/delivery_history/LEIA_ME_BACKEND_COMPLETO_SPRINTS_26_A_30.md,1061,8b69bc0501f85c5e7c5a8956049472eaa6b2c527cb7bdddac0ce9bfa368bbb32,TRACKED,.md,
backend/docs/archive/delivery_history/LEIA_ME_SPRINTS_101_A_110.md,794,d8c76f5e6530512eecebdf5f749648240c0e5143a547958a02f88209102064a9,TRACKED,.md,
backend/docs/archive/delivery_history/LEIA_ME_SPRINTS_111_A_120.md,153,5013d8c51cb21debc1195f3907068ff47350204302a4bc9bcaf385a672bfc21e,TRACKED,.md,
backend/docs/archive/delivery_history/LEIA_ME_SPRINTS_121_A_130.md,353,31481127ad5616b98a9d1be884eecb0fdc48af2a0a61f8c47160924451d661d7,TRACKED,.md,
backend/docs/archive/delivery_history/LEIA_ME_SPRINTS_31_A_40.md,766,d9787111623836287f7174090e31ec56817e7741f940def14e09dd83f44d16d1,TRACKED,.md,
backend/docs/archive/delivery_history/LEIA_ME_SPRINTS_41_A_50.md,835,8cf8c25383958d1b0aa997023d3e36c212d171eb2d1894f5cb96e06014a77fa7,TRACKED,.md,
backend/docs/archive/delivery_history/LEIA_ME_SPRINTS_81_A_90.md,198,bef13becd37e7e1c1a86b7352857252b04daffee1113c33baca3d7399cfe782c,TRACKED,.md,
backend/docs/archive/delivery_history/LEIA_ME_SPRINTS_91_A_100.md,251,5f8f8c833efc8f1538036b79aa711a126fe254783154d94475c2b61c0e8fb7e6,TRACKED,.md,
backend/docs/archive/delivery_history/ai_SPRINTS_61_A_70.md,623,99c7c92043ca4821edf2b5c05ce49e6cca3cec1cfb1367131816cf3b583d188f,TRACKED,.md,
backend/docs/archive/delivery_history/data_platform_SPRINTS_101_A_110.md,794,d8c76f5e6530512eecebdf5f749648240c0e5143a547958a02f88209102064a9,TRACKED,.md,
backend/docs/archive/delivery_history/enterprise_SPRINTS_81_A_90.md,320,4f418cfd4f7e60bdc153142a58fb9285bd489a1edd1c99eca4bd5cf31868cfdb,TRACKED,.md,
backend/docs/archive/delivery_history/offline_SPRINTS_51_A_60.md,775,8042a76da0eef3b14c1a22b27d4d73464f5730d772091eec4aa703e803a646fe,TRACKED,.md,
backend/docs/archive/delivery_history/operational_SPRINTS_41_A_50.md,1410,ea63fef17d69c1148656246cfe755609eac8e3adad13f4f1bf4281709eaa8eff,TRACKED,.md,
backend/docs/archive/delivery_history/precision_SPRINTS_71_A_80.md,890,81e07c9b06bf147641075cd6af39da2678fdc07137640bb2d71bf87299c93e18,TRACKED,.md,
backend/docs/archive/delivery_history/quality_SPRINTS_31_A_40.md,1327,694dad880bb0f6d57a3cba8690022a686785dd314ca58e2dbf636c8ed3747c6a,TRACKED,.md,
backend/docs/archive/delivery_history/release_SPRINTS_121_A_130.md,353,31481127ad5616b98a9d1be884eecb0fdc48af2a0a61f8c47160924451d661d7,TRACKED,.md,
backend/docs/archive/delivery_history/saas_SPRINTS_91_A_100.md,650,a570c5c179dd4d450921d4b7f67ae711882e75a951d6dde1420d7b3297916156,TRACKED,.md,
backend/docs/archive/delivery_history/security_SPRINTS_111_A_120.md,184,a79425d3ffe9492045ea2860fbaab198213563d3ce46b4d7d63ce708cf453c63,TRACKED,.md,
backend/docs/data_platform/SPRINTS_101_A_110.md,794,d8c76f5e6530512eecebdf5f749648240c0e5143a547958a02f88209102064a9,TRACKED,.md,
backend/docs/enterprise/SPRINTS_81_A_90.md,320,4f418cfd4f7e60bdc153142a58fb9285bd489a1edd1c99eca4bd5cf31868cfdb,TRACKED,.md,
backend/docs/offline/SPRINTS_51_A_60.md,775,8042a76da0eef3b14c1a22b27d4d73464f5730d772091eec4aa703e803a646fe,TRACKED,.md,
backend/docs/operational/SPRINTS_41_A_50.md,1410,ea63fef17d69c1148656246cfe755609eac8e3adad13f4f1bf4281709eaa8eff,TRACKED,.md,
backend/docs/precision/SPRINTS_71_A_80.md,890,81e07c9b06bf147641075cd6af39da2678fdc07137640bb2d71bf87299c93e18,TRACKED,.md,
backend/docs/quality/API_CONVENTIONS.md,566,113655c1970070e8dcbbfc15b07e0d02e95ac6436bdc18bade48656478242df1,TRACKED,.md,
backend/docs/quality/FLUTTER_QUALITY_GUIDE.md,525,e0e865b35826d4d94cea491e047f73991706202196761f538e5d600861917f3b,TRACKED,.md,
backend/docs/quality/SPRINTS_31_A_40.md,1327,694dad880bb0f6d57a3cba8690022a686785dd314ca58e2dbf636c8ed3747c6a,TRACKED,.md,
backend/docs/release/SPRINTS_121_A_130.md,353,31481127ad5616b98a9d1be884eecb0fdc48af2a0a61f8c47160924451d661d7,TRACKED,.md,
backend/docs/saas/SPRINTS_91_A_100.md,650,a570c5c179dd4d450921d4b7f67ae711882e75a951d6dde1420d7b3297916156,TRACKED,.md,
backend/docs/security/SPRINTS_111_A_120.md,184,a79425d3ffe9492045ea2860fbaab198213563d3ce46b4d7d63ce708cf453c63,TRACKED,.md,
backend/pytest.ini,507,9084ac5a0d4a44bd0840e891f1803fd963be2a10f2c39ffffd1694aad50e4a67,TRACKED,.ini,
backend/render.env.example,1516,f8693a4cb58c0bbee5fffee88d3964c2d3ab293f03794e8aa7b5fcc1e217d0b6,TRACKED,.example,
backend/requirements-dev.txt,50,72c9e543651efc6d186655647bfb8f3b0421ee6247d5dc4484d692e2a2e7a114,TRACKED,.txt,
backend/requirements.txt,309,de0c41c65c61a54038e155c155bbca3745fe46aa0affb33ab6555dcbccfeec0c,TRACKED,.txt,
backend/scripts/__init__.py,323,ae7bbf80804acbe071f2eeff55f877dc3cd7b2e9afb4c02a13a8caafb0bf5c74,TRACKED,.py,
backend/scripts/ai/check_ai_governance.py,351,54d980ec396f23b35a9f9ff07044df890d21e27de0d14082830392f3d96da80d,TRACKED,.py,
backend/scripts/audit_alembic_reconciler_contract.py,1887,e578dbc38328aec686cb6a8604ac6c9765310e727a55f4b023d9d0078dfcb85f,TRACKED,.py,
backend/scripts/audit_backend.py,2425,b27543e46d20353170e5a6220b0aea18be06bb2ae7cf9a30b3223d7457aab75a,TRACKED,.py,
backend/scripts/backup_loop.py,355,36e59c96488db4c1f96d17c78cc0af7392468a2115cb26a1bbc62faf0299871c,TRACKED,.py,
backend/scripts/check_local_database_connection.py,1855,087a7d891485322f56ab0673c199a02f57cd9203fc657e0a60b3cae1bcace1c6,TRACKED,.py,
backend/scripts/check_python_environment.py,1525,73dbed543afe0ac1926ae8b245aceac095d41f270ceb522611e30f70fcd0200d,TRACKED,.py,
backend/scripts/data_platform/check_data_platform.py,534,dcc15be7195fa192549f74d4afeac80c649fcc06e7684b7651862d612c9d365f,TRACKED,.py,
backend/scripts/enterprise/check_enterprise_operations.py,253,69774a961a8b048c81e2128a54de4f321e13697a326879c82666cd160dc71ac3,TRACKED,.py,
backend/scripts/offline/check_offline_readiness.py,679,eb59b474942187333f975f7761832d870a19832ebfa7aed189e02576afac3f55,TRACKED,.py,
backend/scripts/operational/run_core_validation.py,834,d3e161815638e0e13473b0a9b3847bbb7264cb95e8f925ba11d336410b617d03,TRACKED,.py,
backend/scripts/precision/check_precision_hub.py,490,8fd426c2226deed101e744c6da3cf8dc69707c2370839b1197683ad72e20a68d,TRACKED,.py,
backend/scripts/quality/__init__.py,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,TRACKED,.py,
backend/scripts/quality/archive_legacy_tests.py,1005,08062d260eee5727aadfeb936e349a99ab77975adb20d476858ae1dd0f9e5f84,TRACKED,.py,
backend/scripts/quality/check_architecture.py,1198,236138e71336e0294920a381735e371384dc3d0892c57a7fc4c52c52333b6fc4,TRACKED,.py,
backend/scripts/quality/check_consolidated_architecture.py,1575,152f1ad1123f2cf1bc101b2984fac12d0a72f7114074b9db931a6d6e1f13aae4,TRACKED,.py,
backend/scripts/quality/check_duplicate_tablenames.py,1989,24dfc570ad5cb665f37b558a12f66438a0c1453924ea166c84dda3e84074cff4,TRACKED,.py,
backend/scripts/quality/check_infrastructure_contract.py,569,453d6c08fbd1b162a06618995f84f74f46bc67ef6a06963d949f71e880fe0a6f,TRACKED,.py,
backend/scripts/quality/check_migrations.py,2466,3ab17ffe75124f75cf39abc91444d836acfd564b423d2bab8d20f4798f33a0be,TRACKED,.py,
backend/scripts/quality/check_openapi.py,1508,f9a1dba06a53b03c5205fef1af796e23239caef699f6ace916955bbf0455628d,TRACKED,.py,
backend/scripts/quality/check_performance_budget.py,699,bc2c045d4acb990efe1a637157941f2546154b6c80035c6dd41e8da44e1223d2,TRACKED,.py,
backend/scripts/quality/check_route_declarations.py,2152,f7d9350d0d257c906d6c657d2b760589c8d9103a1687eecca6e4c8c6bba6892f,TRACKED,.py,
backend/scripts/quality/check_test_contracts.py,560,6c599a7de7d514018a55cb7ff644235811ae1884f6cc07014de2455cfc4506d2,TRACKED,.py,
backend/scripts/quality/cleanup_shadow_modules.py,563,81374422c93461f71aac16d42a334430e7fdb969950da3121cf03eac07824089,TRACKED,.py,
backend/scripts/quality/run_cycles13_15_gate.py,807,3676ebe4afd7c794b01185a22bd2251abe6c58dab5d839e13248af00a29f9f1f,TRACKED,.py,
backend/scripts/quality/run_flutter_quality.ps1,432,5e415faab3403c40625abf1dcd4d9e0a6bc616a9d2594bb0299bd692e48f2dcf,TRACKED,.ps1,
backend/scripts/quality/run_quality_gate.py,1215,44f9fc5725d5e9625105aa48feeb55799e279ee7c2745c3aa56ef2f1806caca2,TRACKED,.py,
backend/scripts/reconcile_local_alembic.py,3362,c406e2b178a26df0e949f0ff82d01f3e5cb633cd5ab4292fb8872d80b1784195,TRACKED,.py,
backend/scripts/release/check_release_growth.py,141,c1ed598f084583829ea8fa84d3f65534f219e7c8d814f43f8b5fd0be92c9afa0,TRACKED,.py,
backend/scripts/render_auth_diagnostic.py,2677,e3115f9f4eddd6b9637c4827d550d50ed92cf2cebd0ace98f315f4921595d868,TRACKED,.py,
backend/scripts/render_import_contract_check.py,1125,4c4af9fb9356de09681a6e091fb8521098c70fb3b20258de95922a042d607fae,TRACKED,.py,
backend/scripts/render_post_migration_check.py,972,4278b6da9a38e0eaf32b05895c2b9bdebb0a8abf01cc43a6aea8b03a04b54a75,TRACKED,.py,
backend/scripts/render_preflight.py,4549,a88c48038569dac68a79ed49a4e7a3ece2661c1e83f6a0833e67b78682336a2b,TRACKED,.py,
backend/scripts/render_provision_admin_once.py,4826,9652e1b44c8a1e23e303cfec73e6d63f8113f914c5c72410cc775ee91d433cf3,TRACKED,.py,
backend/scripts/render_reset_admin_password_once.py,2381,ca904177df26578274b1e4eb20a98ebfb2a7d14346ee610caf0087a47bb6fe71,TRACKED,.py,
backend/scripts/render_schema_contract_check.py,3741,025cfc79a981e2af7d891a1cb3c3bafc8de1f9a29fd89ba4ce646d716f58afbb,TRACKED,.py,
backend/scripts/render_start.sh,1248,c8fa9e699e80a78ab9f99a06bab2ada3c30ba316d81bf3026742f76a91eafb6b,TRACKED,.sh,
backend/scripts/run_e2e_phase5.py,810,df87bfd654ff54953ee37039ef5cf822662082a3b3588b26eee59f1134148763,TRACKED,.py,
backend/scripts/run_platform_e2e.py,810,df87bfd654ff54953ee37039ef5cf822662082a3b3588b26eee59f1134148763,TRACKED,.py,
